pKey;JobStartDate;JobEndDate;APINumber;StateNumber;CountyNumber;OperatorName;WellName;Latitude;Longitude;Projection;TVD;TotalBaseWaterVolume;TotalBaseNonWaterVolume;StateName;CountyName;FFVersion;FederalWell;IndianWell
41AD88E9-F2A9-490E-B395-9E96B68AB10D;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;37125240440000;37;125;Chevron USA Inc.;Robinhill #15H;40,454917;-80,340611;NAD83;NULL;NULL;NULL;Pennsylvania;Washington;1;0;0
9E3F0E42-FE7B-4C4B-9E1A-3AA5A77544D6;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42439350470000;42;439;Encana Oil & Gas (USA) Inc.;Rocky Creek Ranch 11H;32,571523;-97,461351;NAD27;NULL;NULL;NULL;Texas;Tarrant;1;0;0
8A72BE5A-D8F4-4127-BD58-1CF877D4B4D2;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42165023200000;42;165;XTO Energy/ExxonMobil;RCFU #91;32,8795746;-102,9386882;NAD27;NULL;NULL;NULL;Texas;Gaines;1;0;0
6CC63C58-1DE9-4DB3-ADC2-04F7FE703FE2;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;42235345440000;42;235;Three Rivers Operating Company, LLC;Sugg `3073` 5;31,33383;-100,94256;NAD27;NULL;NULL;NULL;Texas;Irion;1;0;0
E3139666-29EC-43D1-B505-6F181A44836E;2011-02-04 00:00:00.000;2011-02-04 00:00:00.000;49035266830000;49;35;Shell Oil Company affiliate;Warbonnet 13d-14D;42,563867;-109,692856;NAD83;NULL;NULL;NULL;Wyoming;Sublette;1;0;0
E3E39805-DF86-4060-97CA-86C60F737AEE;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;3141111010000;3;141;Southwestern Energy ;COLLUMS FAMILY TRUST 10-13 #5-34H3;35,456684;-92,365673;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
4AC47849-6CFC-4A16-B5C3-8CA0078B5779;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;3141111020000;3;141;Southwestern Energy ;COLLUMS FAMILY TRUST 10-13 #6-34H3;35,456688;-92,365606;NAD27;NULL;NULL;NULL;Arkansas;VAN BUREN, AR;1;0;0
5B5C698B-9873-426D-B416-C4B90596D3F3;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;5123225130000;5;123;Anadarko Petroleum Corporation;ZABKA 19-15;40,308594;-104,881894;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
EAB62CF1-1C9C-4FC2-9272-C5B6AC33EDF8;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;5123320570000;5;123;Anadarko Petroleum Corporation;WIEDEMAN 22-5;40,43392694;-104,8063589;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
C9971CD6-FB5E-4207-9A23-D4AA6BB64C7B;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;5123198610000;5;123;Anadarko Petroleum Corporation;HSR-GRANDVIEW ESTATES 11-19A;40,212386;-104,934119;NAD83;NULL;NULL;NULL;CO;WELD;1;0;0
F154839E-1E8C-4160-B148-77E8DAF83BF8;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;37081202740000;37;81;Anadarko Petroleum Corporation;COP 289 #C-1015H;41,3857583;-77,5123;NAD27;NULL;NULL;NULL;Pennsylvania;Lycoming;1;0;0
E882F5CA-1942-4DA2-9B43-F669A6BDEA40;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;37113200530000;37;113;Chief Oil & Gas;Hemlock Hunting Club Unit 1H;41,559425;-76,639944;NAD83;NULL;NULL;NULL;PA;Sullivan;1;0;0
4D7C9A24-3257-4DC8-8362-F7A0558C549B;2011-02-05 00:00:00.000;2011-02-05 00:00:00.000;42177321400000;42;177;EOG Resources, Inc.;H.F.S. #5H;29,174213;-97,280242;NAD27;NULL;NULL;NULL;Texas;Gonzales;1;0;0
7EA42B4B-D834-4F7A-8855-68343AAF2FBE;2011-02-05 00:00:00.000;2013-08-28 00:00:00.000;42311341730000;42;311;Wapiti Operating, LLC;Wheeler Lee A-2 3;28,42531;-98,43468;NAD27;10222;219870;0;Texas;McMullen;2;0;0
56AF3F08-89D5-400C-BF18-C206782B7DF2;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;5103110850000;5;103;XTO Energy/ExxonMobil;PCU 197-34 B2;39,915713;-108,26114;WGS84;NULL;NULL;NULL;Colorado;Rio Blanco;1;0;0
AD953078-9714-4BF4-A63E-4E48FF296DCA;2011-02-06 00:00:00.000;2011-02-11 00:00:00.000;37081202010000;37;81;Pennsylvania General Energy;COP Tract 729 Pad A Well #2407;41,3024327;-77,3398605;NAD83;7285;6239019;NULL;Pennsylvania;Lycoming;2;0;0
AA116430-CFDA-4F0D-8297-EDD71C14311B;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;33061014510000;33;61;EOG Resources, Inc.;Sidonia 037-2932H;48,487769;-102,32651;NAD27;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
04457008-21F4-4A3E-A50F-85BC0E72CD01;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;33061013030000;33;61;EOG Resources, Inc.;Liberty LR 16-36H;47,858682;-102,27375;NAD27;NULL;NULL;NULL;North Dakota;Mountrail;1;0;0
B747680F-B4D0-438F-BEA3-0BB07EA48A89;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;42127337330000;42;127;Anadarko Petroleum Corporation;Briscoe Carla Ranch 10H;28,36823;-99,89912;NAD27;NULL;NULL;NULL;Texas;Dimmit;1;0;0
057DB0E3-1E63-4BDC-BC53-1450A6207262;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;42337344960000;42;337;EOG Resources, Inc.;Pacific A Unit #1H;33,5521;-97,7653;NAD27;NULL;NULL;NULL;Texas;Montague;1;0;0
F96FA5DB-F5F4-4543-8935-426A81B8D8BA;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;42013343260000;42;13;EOG Resources, Inc.;Jendrusch-Gerold Unit #1H;28,503196;-98,125668;NAD27;NULL;NULL;NULL;Texas;Atascosa;1;0;0
840F055E-2CE7-4E0E-85FB-370175C278D0;2011-02-06 00:00:00.000;2011-02-06 00:00:00.000;42283323540000;42;283;EOG Resources, Inc.;Hoff Ranch #17H;28,27088;-99,030618;NAD27;NULL;NULL;NULL;Texas;La Salle;1;0;0
F8F58D9A-606D-4135-981F-7F930929B0CE;2011-02-07 00:00:00.000;2011-02-07 00:00:00.000;3023104360000;3;23;Southwestern Energy ;ABBOTT 09-10 #1-09H4;35,42109;-92,064692;NAD27;NULL;NULL;NULL;Arkansas;CLEBURNE, AR;1;0;0
C1C3FF98-294B-4641-9B2E-69C0E3F6B148;2011-02-07 00:00:00.000;2011-02-07 00:00:00.000;3145110750000;3;145;Southwestern Energy ;WOOLVERTON 09-07 #4-29H32;35,379779;-91,779139;NAD27;NULL;NULL;NULL;Arkansas;WHITE, AR;1;0;0
